ID,pH,DO,PI,TN,TP,Cond,Tur,DOC,Lon,Lat
115,8.243647753881191,11.7518485993817,1.4446908912708012,2.9356011314872625,0.0262606736256842,0.05695160354685362,0.5070616910729514,12.213464211010017,88.34467653,31.12221727
116,7.782855998510417,11.079588975090465,4.304969981957462,1.3910970028513054,0.0605355677939873,0.03151385913532559,3.9155488431326053,6.470565366710909,113.3264688,29.84168975
123,8.186089487370662,9.721442609385516,1.5014502742181566,0.9757339545502052,0.0134014279239166,0.047604499017275814,0.9763847921166148,5.4440834982253925,81.16990726,44.60364825
134,8.260638723370608,10.87369740092876,2.7468530118978123,3.985942964211465,0.0354100287100339,0.079446160322238,0.4155076598014722,10.881025471479216,124.0461875,46.5805
135,8.06616277845567,9.021090801071043,3.283152299827228,1.6312604845655354,0.033834827087159,0.07282532211402136,3.318731387743314,11.01027686526992,89.23426973,35.32304671
136,8.11247723711942,9.140955012033594,4.099231250139052,1.7270320924024511,0.0348783968923695,0.05434891292721516,0.901853542003544,10.441065872521174,124.2244998,45.28239585
139,7.488583001370402,10.18304031190015,3.522561340422231,1.7735696187255334,0.0630898752162302,0.02991558253780844,4.288259998322914,4.797894028354095,112.7011353,28.82467122
143,8.151022250158713,9.4492851342964,1.5393490606723004,0.8160021483663793,0.0159199798277292,0.05681334800630198,0.9612425348566064,9.441406374039016,81.47097104,30.68442936
146,8.259397776261919,9.0591294442555,2.0147752859376724,3.3946397674440925,0.0153856170931743,0.0773015884401702,0.6503042150575876,11.034392897136852,81.61239814,34.02006827
150,8.217799785533826,11.666068818653631,3.794103699576638,2.0561844280562647,0.0339876171787804,0.038707284442678416,0.6204802682869077,6.74550786719649,117.2130518,34.61356422
153,8.265153594139198,9.200157073277262,2.294227538869245,1.787113885167564,0.033546170122984,0.07987006424171943,1.0825062063551016,16.060778201412077,91.13765895,35.58764749
157,8.255389117096945,9.203689218755196,2.286292480014187,1.899379538863204,0.0337918925430849,0.07221986042695024,1.044624814783915,10.881551823576253,89.44442453,36.32921783
161,8.26966445924725,11.461605740599367,1.83726792395876,2.18320081989172,0.0311545003210204,0.057279408856119894,0.5283669803365592,11.689453476985925,87.99823256,31.71465522
169,8.294144335217746,7.759332548383841,4.806900101170286,2.1484483006051973,0.0341910716183172,0.05218615143036429,0.7200195974936581,20.27567583283182,117.5127599,45.48058236
173,8.396514743924898,11.676366489845904,2.532819596895734,1.6694478819177685,0.0278625549241563,0.08647642027248169,1.0972051957751352,16.549723230635493,88.34975305,39.45349577
174,8.404302904414097,11.402008514191316,2.452087021797537,1.6782923861495092,0.0286365655382473,0.0825995234347425,3.2507007310936995,18.27421167111363,90.77119282,40.41965794
176,8.266017525710682,10.940709222134256,1.544238701579859,2.320767668253587,0.0261653988122847,0.05850146886745367,0.5520583987101465,11.411282213416808,87.51557221,31.89276187
178,8.26493725657175,11.546155405919256,2.7736695119609327,1.7603460717930397,0.0337596990777612,0.0873728162350871,1.1266582205475688,15.637317630167017,92.87301679,35.72473834
187,8.380788958604699,10.59802654263823,2.152641021561661,2.068135281454776,0.0204821263053486,0.08605653538765956,1.7955300779248002,21.04362202281273,93.13338042,37.9768134
189,8.31157250146928,12.322484317558356,1.9170410028802385,3.6245462565301407,0.0244587605078647,0.05980102609569482,0.5807759341587003,7.619845687834832,108.8938125,40.977125
196,8.2585664909555,9.151817246743864,2.4162317614467885,1.7582707891532197,0.0339317448737011,0.0885493317301228,1.0483082432272344,13.300419951791588,86.83940605,35.0919774
197,8.360125801854329,9.899943335057673,2.2422904314675267,3.628794141453323,0.0132894426138874,0.0675970530559493,0.8558087428003639,16.477234493324683,85.9410218,45.80236326
201,8.483865583039682,9.982853600695996,2.3988329682674867,3.235882016972758,0.0605031226484304,0.04846512907063767,0.43070988686130735,4.6117289286410506,102.6867759,24.82305103
205,8.276727457672395,11.81620615734267,2.3781824035770875,2.6818584822113576,0.026968458491953,0.05257704094242458,1.0666690069144562,13.38746969734116,90.39452331,28.56669893
210,8.28444568210938,9.232700070438318,2.2742892288765604,1.8690659875183624,0.0334333616075493,0.07687239424766855,1.0251124679299715,16.15881985540611,90.19221888,35.75247734
212,8.4417767655394,9.439879833173656,3.975839658435764,1.9179783334097444,0.036636441138715,0.02995481972927832,3.4159364935501664,6.058691392564028,118.1815698,34.10375991
216,8.19544687750749,9.481408619862531,1.542208029006606,0.7963668452487319,0.0184839035519509,0.05152649173262151,0.9897270010861087,11.66949451056903,85.58425,28.83175
218,8.312570731711308,9.057468207569514,2.104374874679773,2.971017922824953,0.0270583252099968,0.09319963149033972,0.9360620638011,11.417392852455109,79.87190261,35.20027248
227,8.24220661068146,11.927412344979455,1.7335003459778349,2.1242694297523093,0.031391268895227,0.05722901052440634,0.5205166475444337,16.89012338718599,88.72205318,31.58540601
231,8.262210097539045,10.46521521802558,3.2820893127141044,1.747235023866476,0.0338300189146515,0.08969553112671304,1.1314250604416645,16.143981296341707,91.91886258,35.5490776
232,8.288177561202204,9.170816636911,2.234910215311304,3.5348485757257,0.0139358073593071,0.056639689163483546,0.5628230714518889,9.830906133376606,84.04245298,31.38485127
233,8.17263562203793,9.637749468339946,2.101831635366868,0.8430817757125962,0.016065122254261,0.05574074867961233,1.8124261741672973,8.85137610495653,81.23336824,30.69211213
238,8.260904533207201,9.243886730241774,2.170278111653205,2.0392416214837725,0.0297055032563115,0.08772884415644079,1.016307912143102,16.682827588121835,81.07468056,35.02487446
240,8.252196491888714,10.962180342065755,1.5706571798222737,3.1869719256021587,0.0286081165998517,0.052994369662814005,0.5679623216264945,9.57789750898968,90.583231,31.26583658
248,8.269757757249796,11.752986523709554,2.147145586611693,2.326224890919861,0.0269985655724709,0.05850601708669083,0.7592352321253798,11.18252509799284,98.55659346,35.29594795
255,8.443836259995718,8.430926184825859,3.4416795578594908,1.567630890324114,0.0342928456541757,0.057304576531740634,0.3505508158430817,6.851557284989954,100.1952173,25.78870093
260,8.179112583298792,9.307733333189102,1.7732005234301784,1.8946372659035249,0.0307847609344944,0.05877915261326344,0.5014764751286778,9.031750011780678,90.86508531,32.07672667
268,8.23017813840275,9.089905904979922,5.299989757731223,1.68628130942291,0.0347724067845872,0.08193446530692218,1.0455747499987371,14.84121220118774,88.3975,35.41
275,7.937231332659569,11.856240288723145,4.017533081951595,1.2688144046050338,0.0582132158161522,0.03136942887370039,3.531645942666789,6.150181365262984,119.8165966,31.57579384
279,7.580732962540488,10.265509700372784,4.095656430458942,1.225697119124587,0.0468535439635053,0.02587574158409906,2.919274155705541,4.750432514381386,118.9669926,31.11388905
283,8.25745933944783,7.819302545075994,5.412122765172199,2.153776016341096,0.0334745664176026,0.052217475690813434,0.8755023879637904,10.854405567002903,116.6347509,43.29060059
287,7.886494673063171,9.124344967391549,4.065164997592522,2.3389602217287373,0.0612523503853133,0.03844831352702851,0.529429485334127,4.17066431061616,102.8863469,24.51956821
288,7.926489233894643,11.641085016592148,4.297832420761821,1.2484695072221106,0.0678247005882895,0.024461920872169085,4.304021541835792,4.943974988492754,118.8754989,31.47307824
294,8.208929011470897,10.755947449071185,1.501514620356063,3.564785858171484,0.028799806971508,0.0571595933018339,0.5740804230238504,14.015819616290282,86.41413222,30.29413217
295,8.265064112200655,9.749384445481944,5.067850679023209,1.796266105742871,0.034844556574454,0.08752460944155516,1.221022168919428,15.81010511910351,92.13335642,35.22024958
298,8.289091164173376,9.720639286874457,5.223665287105194,1.673680833064223,0.0350464741943009,0.08836140153101137,1.1290158628886071,19.604319785587588,84.58085017,35.40941975
299,7.8804424511609135,12.042499226129376,3.669873684668056,2.3544186079735603,0.0410176963061014,0.04014879599497859,2.574679210044198,8.355540811238974,116.8830613,32.39673821
301,8.373753790784928,9.428592119235574,2.4611065772753107,1.8625287464960407,0.0271579582526242,0.0848181265181272,1.0927377380858305,9.535421846541372,94.29779553,37.06127127
310,8.231576140546135,11.5476263498139,1.7126981845882994,2.1137927721662244,0.0307021563280893,0.057267468261244264,0.4874342295143655,8.269402505717979,91.48011625,32.0288768
316,8.187995621271178,9.92734585491199,1.4135893915985502,3.5724920615558915,0.0142410668872871,0.05874085099584521,0.817629086038289,9.812998188942668,83.44721674,31.27772217
317,7.349475471403059,9.815272453624564,1.8988610031268656,1.8949421862899485,0.0363651849107982,0.02383847770302092,3.487991356915162,4.918833653908406,112.2404035,28.88817012
321,8.238463947516266,11.287628728851788,1.6709315618082765,2.438093250237868,0.0274094571410436,0.08258260679828085,0.47232712475695476,8.628850221788811,86.71087241,32.93766609
322,8.231132020284326,10.608679333065606,2.641423918069788,1.6577022119185043,0.031678407477959,0.08194298207841545,0.5461339464374855,10.820472395800303,89.97839856,32.44946346
328,8.404732080084296,9.34254308264022,5.431896725746433,1.6640397664983992,0.0287737398775982,0.08827758423297183,3.2832631875842058,17.23387252240181,95.64753686,36.97525272
330,8.275157206471764,10.879532575143598,1.6176056936601404,2.4992576263210187,0.0258528355635038,0.056533524882056055,0.5781602009407768,9.21831329894068,90.9685389,31.50395775
332,8.081082815020247,7.785931487837939,5.223665287105194,1.7807149074024002,0.0347572926602378,0.09027703893089722,1.3668838658380817,16.488568715022357,83.0939827,35.29355756
334,8.268668381981174,9.820989908608643,2.091703117485121,3.255824843860686,0.0224580127942002,0.08553721136513429,0.9208593310703581,11.318448431568168,82.30661088,34.21789342
343,8.228048365229292,9.170911949540884,1.821922024239226,2.086987697924292,0.0337306267543728,0.056458169011404505,0.6084831724198887,21.138603364366965,117.9406563,49.06927894
350,8.400492254450254,10.57286428351414,2.289361252101047,3.2156565143634355,0.0148070705796916,0.08562688833935536,0.8912016274889153,9.644372425844155,96.93342504,37.13651068
358,8.289582768087945,10.674482449799664,2.3228286830934737,1.5987899740598237,0.0338534288062247,0.09013625297364684,1.0400308520864652,14.32885071420694,93.40895081,35.52146301
359,8.267518501429619,10.6648805443704,2.338169060341109,1.6625644174071836,0.0340340254461566,0.08843922451208139,1.2241935590085853,11.4571003721341,81.55436176,34.94001693
360,8.208366423344,10.44731446707732,2.7717976638000703,1.7765737915226305,0.0344330058601523,0.07755131169013636,0.657596772733205,15.21796278552366,89.79830169,33.01131507
361,8.222474474557263,10.16335057347822,5.306083946242519,1.8949112431196933,0.0348802648878961,0.0819195208221033,0.7129963400981532,17.292603626914275,87.17507596,34.54880952
371,8.256248983390734,10.706761253055369,2.289957740102286,1.783826562001387,0.0307226777819946,0.07685252934772921,1.2144194563169164,12.895061172442384,86.88645891,35.93464749
373,8.21817304645977,12.104832175970316,1.517656061165864,2.521003040937967,0.0257928448109264,0.05730205070003739,0.561881182064386,10.549022296977547,86.25813845,30.64416327
374,8.219580925062067,9.252917005602908,1.7542602055976593,2.129431320118278,0.0315063448185232,0.056896595900230613,0.529129337971123,8.986050347812538,91.15990353,31.70939603
375,8.214103785092608,10.713650290960688,2.184663733741133,2.2205974890749327,0.0304506863947682,0.059073179244003134,0.6555781040898563,12.724276889550431,83.57963403,30.88764556
383,8.199272164211944,11.879007579998442,3.672496813530461,1.5172745236641905,0.0273877110713967,0.030560543275367422,3.4962468584075563,7.422699542738602,116.2008561,35.98150549
390,8.418895165491353,9.990047192590398,2.299668868177509,3.1836317595997343,0.0144886027300634,0.09087146440020495,0.7745805294139377,9.599371910204397,90.78883302,38.12208141
392,8.29671389479372,7.8823571306981615,5.108301378588556,1.848908733315204,0.0346946817754107,0.06157755318101283,1.1131073607604425,18.67015571392514,88.78163776,36.01215762
395,8.263462817992155,9.00090530488745,2.0772567453757977,3.310206734776371,0.0257344758194894,0.08491339501794914,0.9182335928368723,11.858864137511985,81.793375,34.476875
396,8.284287241236052,11.77970630074679,2.296862039419917,2.39201723595486,0.0313661634595066,0.05573757521426965,1.0892820650437265,14.79328004852234,84.79608871,30.2138595
400,8.193256722175244,11.354785915104175,1.602825994268787,2.288224208377074,0.0364628923717214,0.05085629636993949,0.48455139158587207,10.147051257926623,91.16370262,31.21935566
401,8.1945134290902,11.013801403517723,1.5309430259494388,3.3440947000909893,0.0243259629964538,0.05859427718286457,0.4697281889973133,9.56091677520348,84.97836518,31.24436614
402,8.18966984924662,10.160120034199064,3.361718780690321,2.451391934045301,0.0211673889953779,0.03503652452744285,1.3721357041455242,9.610368923136546,110.2785318,34.9732555
404,8.164100692053411,11.392236588675717,1.7551359932539836,2.103802872522154,0.0342150256866418,0.05372062010407786,0.6302097034092647,13.65790267748872,89.66682241,30.93175174
405,8.342174108236593,7.822226379557565,5.070177306960993,1.5745732507247348,0.0341561022353334,0.09104054595559728,1.194326901825972,16.074140337287993,83.13117949,35.03416273
406,7.770387035044784,12.015892450407623,3.750432705198812,1.2215467912511544,0.0567355205043131,0.025897199940003224,3.1964125651759447,5.766098076753568,120.7725786,31.43401187
410,7.560945549558977,10.60023563903999,3.922347998559703,1.3244076172646124,0.0730214705990942,0.025605961229576632,3.544594513910661,4.62249822749566,114.2172107,30.02915556
413,7.929702946833903,11.351197570339648,4.019351778061489,1.58815860966579,0.0429565435966232,0.028665355614962612,2.854598709436929,7.069166898894846,116.3598912,32.27764399
419,7.712514500425569,11.008980335840992,3.7433643520399658,2.0240861979951377,0.0586512690189683,0.04018137092474068,3.2168244061727496,9.361445111550571,112.3982179,30.43439407
426,8.223007711497184,9.153030980847497,2.40404321727733,2.084408849092376,0.0336931130561391,0.057434745915883455,1.10877836217171,11.214579234356272,88.60181378,33.85384688
433,8.22750923772751,10.626366934726548,2.9513037550271988,1.887831639240204,0.030721010900297,0.06093241441833485,0.5448053975638455,13.904066140461804,89.51157649,31.74322426
443,8.295498703905844,10.779168869877058,1.850014801195793,1.804095463301775,0.0290955534230372,0.07526178572383226,0.5809063958765252,9.629660360937876,99.10712106,36.69859739
445,8.2243672310234,10.66780419099537,2.309031220654638,1.912990675974644,0.0337870308270768,0.06067706129221833,1.0505888010686437,10.697258673821365,89.42122883,35.80226765
446,8.208153514308977,9.204126935327992,2.321153235868482,1.8387024330087949,0.0335725959437777,0.0790893163793005,1.009363524345489,11.943498416193028,90.56521268,35.06478944
449,8.40858388440104,9.41368178904043,2.1247680642509685,1.531458419543115,0.0240905341245475,0.082516129993909,3.2057157951939175,9.4867899335894,95.49895418,37.50492982
451,8.36690758850992,9.246972617030746,2.213503162367412,1.5322709334047178,0.018112599735299,0.06886415459916248,0.47126249378258417,10.459733003705123,98.21459302,36.9378528
462,8.246572112679296,9.057775931676607,2.013660167228484,1.9063290554407817,0.0137337399584499,0.08016582156832053,0.867254468056239,11.447807163367454,79.77869399,34.15895361
463,8.387297590672492,9.61896760667505,2.139906944323502,1.8150045333434988,0.0120140976530696,0.08562911315769219,0.8292510956858132,9.812976743971298,93.89633256,38.87176683
470,8.206353787020491,11.742731330396598,2.206371110715711,1.9670945005450275,0.033469690021172,0.05862794759809275,0.5503979413638448,11.373186069155352,88.70102707,33.49456153
475,8.281357035551737,8.767799064182842,2.739422907564197,2.9234929859282617,0.010004973247505,0.06937111528301677,0.476214418657335,6.044740808292454,115.998526,38.88197413
481,7.908304917730437,11.513866969280496,4.293377187114681,1.2538916108281344,0.0509515652727086,0.03433856053800798,3.411161896116367,7.450425367688785,119.5456522,31.60300347
483,8.19513999704846,10.947025146535,1.5414741583626712,2.3367207951818174,0.024092826114888,0.06062350027267477,0.5938320104114974,12.888052856555383,84.74342249,32.18023794
485,8.080362485746974,9.12032270006336,2.138431548039008,1.5374991874311894,0.0279303615809154,0.0560381661988676,3.264597014775535,16.528755514220855,82.74013338,35.55977758
486,8.163510263356532,10.733461160715024,1.7235158085044615,2.333102205649789,0.0345968662892861,0.055635886469950525,0.5810701788158553,9.635666590432743,89.20218152,31.21886734
487,8.302555135115668,9.099846871502123,1.9934638793766672,1.796609333771534,0.0135326898501599,0.09039529378271068,0.4821276445041964,11.15441980776444,80.902838,33.95402734
491,8.171176123072525,9.99573079521705,1.3483357423667703,3.5479106793462285,0.0149549116865634,0.05738175952143148,0.7618252201810197,9.075263943440255,83.54558725,32.11557497
499,8.231575038944918,9.418746729537864,1.7837199193699893,1.748681263517294,0.0266881933709598,0.07905867178866081,0.5056421716978869,12.015231921258712,88.68629961,32.00814145
501,7.567473300129815,12.4811873815703,4.3064414132731965,1.198942344268949,0.0575502286662835,0.023928484227568454,3.417057538576896,4.354100427749885,117.0845267,30.38535422
503,8.2281908254068,10.69406304600157,2.317758821208704,1.774280992764435,0.0341463742435357,0.0854015434837507,1.0241468762815942,8.694217329972934,87.25494705,35.29762076
511,8.22921035709895,11.750532033800646,2.160230810765561,2.4483393722566507,0.030455226012343,0.05526562100523512,1.0784283772559957,23.45291235769153,85.71948031,29.8378925
512,8.233945316967072,11.384689580771074,1.7407703925998814,2.1696908373743526,0.0292399018161635,0.06513431178250005,0.6777628301529554,20.399959563986933,88.989875,33.1645
516,8.204260323821737,9.400745750250069,1.532954294859288,2.429973661525979,0.025390507858929,0.056669453503410946,0.46870749076178,11.81836764086301,87.272375,31.582875
517,7.84974814989146,11.55500630559137,4.013328562307064,1.4973914746843406,0.0419392760413477,0.034827406776684555,2.857164671432372,8.959275208367625,116.1984424,32.32023629
522,8.389215857116398,9.26969340465018,2.0800150353842013,3.427846405370929,0.0138158469250853,0.08046844111673973,0.8333966770459823,9.462686384996472,95.21652765,37.83535045
525,8.332106183308177,9.98629513920109,2.0881868509119865,3.283554229374765,0.0230798114813059,0.08536121482856932,0.8499495524377169,24.0753994658346,80.4569251,34.61387242
534,8.290801553404076,11.469226829373802,2.144384575689781,2.4040095919154503,0.0277460766547994,0.0751437716849483,0.9011137740898086,21.794069631716628,90.62529764,35.60316156
537,8.18600029935679,9.095848563093586,2.185037766743384,2.738346339295713,0.0278610797019197,0.0874942888760876,1.3287202975438686,8.366877729099857,82.3905,33.96425
538,8.243931147684581,10.630867858256646,1.7127887253037963,1.9496995639838404,0.0340412364231416,0.06104232766633218,0.5543553300265676,11.029536430044086,88.70197713,32.98558703
539,8.276011779013965,10.362866576459874,1.5514075779868788,3.217526990233716,0.0152978026537263,0.04920555941844388,0.6729852197812166,7.977963924966978,92.79610606,43.66952841
541,7.518093677583063,11.23937397654983,4.11589798600178,1.224621276947609,0.06619616099312,0.024491238392458727,4.207164584497076,4.34047637497035,116.787125,30.28575
545,8.161199031503063,9.379616254383322,1.5870027338899415,2.252259239965621,0.0314517346744188,0.05641342749868388,0.5549939656697433,10.920172959113335,87.46977725,30.97326428
550,8.254057632781235,7.769065121505783,5.098835108326852,1.832484651238413,0.0349508548409533,0.06749992395035505,1.1047931362833858,14.62424627868047,88.4775121,36.00203093
552,7.844046980213206,12.0368628260317,3.757830508099872,2.3973719773352733,0.0352228976828383,0.0356719581142804,3.3255501283409865,6.84025693029882,119.1303764,33.23959652
559,8.263733504470768,10.734359180853303,2.2859943245112864,1.7414265565377631,0.0336742761044535,0.08714677798453002,1.1236689001081621,11.658260401144698,81.88484817,34.73164504
560,8.344272175557956,11.422709135678076,2.123791781549681,2.2736165123382377,0.0281106813216738,0.07673480501526075,0.8934180686375521,21.77505396086423,90.62880235,35.92634465
562,8.239899420579976,11.43335176653252,1.6717697964918607,2.20611122379278,0.0301824009356321,0.05883535324048951,0.625648745839454,16.094500479187417,89.72109317,33.63715608
563,7.779234940756763,12.179916108647106,3.687716356617315,2.4613740250221965,0.0384776537185504,0.028572622848563503,4.579762554960413,4.783992036532908,118.0612607,32.94441142
564,8.198409850454832,11.416979196637026,1.6928514227837352,2.1341865978163974,0.03256371838462,0.05912288426529374,0.5341868826034962,10.989268291510337,88.02987547,32.3709888
572,8.219345985593902,10.95314232534813,1.851411442296869,1.975261176036832,0.0283235138713083,0.06058322496164605,0.5959324438416918,19.178800215569822,88.21882115,32.00437701
577,8.22516841472483,9.66538984885694,1.62071135949704,1.574465553281711,0.0123306150580885,0.05959441881835338,0.5282373833368795,8.5571045768146,84.12934527,32.02803403
594,8.239096007761695,7.815329350221821,5.197957763687522,1.899419552993665,0.0345127496357774,0.05910783004200034,0.9600804686768034,12.079876953423213,91.19548144,33.88507983
601,8.246651651193353,11.42715077910316,1.787228830522159,2.220312613475264,0.0320351393770474,0.051648072444759614,0.5815975292686067,8.978139745243887,91.46638088,31.29969562
605,8.271782109764443,9.140785649609104,3.218008921795136,2.6829242010842647,0.0408150362049248,0.06064238999541469,0.5799318796789455,9.45301189561404,125.5314375,46.34540359
617,8.214520402175179,10.640652947708729,2.280292473635039,1.772474852182266,0.0335696500924008,0.0788058690481566,1.0355934210623632,11.470434856163862,85.76596221,34.40329389
619,8.153886522994362,11.891504356496773,3.0784880019203014,1.6606325763563987,0.0353517459605522,0.0949867975079103,0.6067222043438674,21.00496295484741,123.6795441,45.88299267
620,8.269458386878153,10.829417575481877,1.7920854720403556,1.8990673588465607,0.0327542682417453,0.08192850812870808,0.7392377529529158,18.027719227261304,87.01376316,33.85742056
622,8.314967532138303,10.690596489425822,2.2902040995615565,1.7700867967298437,0.0334464275434778,0.08538322981233498,1.1099067919098602,11.638092326309495,81.03533939,34.53391596
632,8.196368706149132,9.114237528920102,5.223665287105194,1.7881153255255442,0.0348826622772516,0.07735387977879961,1.2582468745583413,7.682171839069548,86.68716568,35.73569154
636,8.211265788142164,9.085452204738118,5.239244907077421,1.575135086865254,0.034948908204154,0.08417018453177157,1.099806238769191,14.42546496624514,87.38585382,35.98055275
641,8.237800232474534,11.712465945509395,1.911686111866016,1.9453616463436287,0.0300379382962066,0.058927406454691085,0.607263510799763,20.09381315609201,88.25323968,31.82040726
658,8.221399428317355,10.81811094930324,1.7159713756467498,1.9319380123493413,0.0318036631809014,0.060589654972351095,0.6270431723485776,19.06885862994033,87.8262971,32.79073499
659,8.203613183998733,11.396772701524014,1.6652159399127795,2.199707332927584,0.0408924382455177,0.05191286695984915,0.531380821909378,8.669506975491927,91.50417791,31.47144236
663,7.802451040352341,12.203183921801564,3.7626243869214657,2.1145437208851563,0.0400294852968351,0.03289893950603777,2.534440535841887,4.437302588624993,118.219814,32.92775036
666,7.707432182885375,10.962526645656478,4.146192471859334,1.3943553146505283,0.0637184893964756,0.034441360511528046,4.28630670850656,6.008105706911481,112.5105583,29.2072601
671,8.281940207537438,9.175896163701514,5.071383994013194,1.803876162176536,0.034430756724897,0.08762286131778231,1.1936146993023036,15.808358159666811,91.85865682,35.32649876
674,7.697353817785555,11.743710356596848,4.138712789228984,1.268487461531565,0.0534700444533457,0.03131551136045145,3.8562542631467327,5.95451630457885,120.9436057,31.11017016
